,property_type,price,room_type,accommodates,wifi,parking,elevator,laundry,pool,bar,restaurant,gym,media_entertainment,air_conditioning,country
33925,Apartment,1701.0,entire_home,2,0,1,0,0,0,0,0,0,0,1,Brazil
33926,Apartment,4023.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33927,Apartment,4482.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
33928,Apartment,1026.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33929,House,1647.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33930,Apartment,18765.0,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
33931,Apartment,12123.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33932,Apartment,26973.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33933,Apartment,6750.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33934,Apartment,2038.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33935,Apartment,567.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
33936,Apartment,10773.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
33937,Apartment,6291.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33938,Apartment,2160.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33939,Apartment,4023.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33940,House,12123.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33941,Apartment,2727.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33942,Apartment,2443.5,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
33943,Apartment,1309.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33944,Apartment,1984.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33945,Apartment,675.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33946,Apartment,2943.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33947,Apartment,6750.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33948,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33949,Apartment,14850.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33950,Apartment,6061.5,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
33951,Apartment,8100.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33952,Apartment,6750.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
33953,Apartment,4698.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
33954,Apartment,958.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33955,Apartment,13824.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33956,House,1080.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33957,House,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33958,House,20398.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33959,Apartment,1647.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33960,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33961,Apartment,8788.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
33962,Apartment,5670.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33963,Apartment,5386.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
33964,House,2038.5,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
33965,Apartment,2943.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33966,Apartment,5386.5,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
33967,Apartment,4698.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33968,House,1309.5,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
33969,House,904.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
33970,Apartment,2497.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33971,Apartment,3402.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33972,Apartment,6115.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33973,Apartment,4819.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33974,Apartment,958.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33975,Apartment,2038.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33976,Apartment,2038.5,entire_home,1,0,1,0,0,0,0,0,0,0,0,Brazil
33977,House,675.0,room,6,0,0,0,0,0,0,0,0,0,0,Brazil
33978,Apartment,3172.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33979,Apartment,7884.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33980,Apartment,2781.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33981,Apartment,13432.5,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
33982,Apartment,6291.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
33983,Apartment,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33984,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33985,Apartment,1363.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33986,Apartment,1876.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33987,Apartment,4698.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33988,Apartment,19669.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33989,Apartment,2551.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33990,Apartment,18927.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
33991,Apartment,2443.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
33992,Apartment,1755.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
33993,Apartment,8788.5,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
33994,Apartment,8788.5,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
33995,Apartment,850.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
33996,Apartment,1755.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
33997,Apartment,2551.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
33998,Apartment,5386.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
33999,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34000,Apartment,6750.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34001,Apartment,4023.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34002,Apartment,8100.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34003,House,40527.0,entire_home,14,0,1,0,0,0,0,0,0,0,0,Brazil
34004,Apartment,2214.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34005,Apartment,4698.0,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
34006,Homestay,10827.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
34007,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34008,Apartment,9166.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34009,Apartment,18873.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34010,House,119016.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
34011,Apartment,10138.5,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
34012,Apartment,1188.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34013,Apartment,1647.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34014,Apartment,2038.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34015,Apartment,1363.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34016,Apartment,4306.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34017,House,26973.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34018,House,21600.0,entire_home,1,0,0,0,0,0,0,0,0,0,0,Brazil
34019,Apartment,8100.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
34020,Apartment,4698.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34021,House,2268.0,room,3,0,1,0,0,0,0,0,0,0,0,Brazil
34022,Apartment,2038.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34023,House,2443.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34024,Apartment,2727.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34025,Apartment,2268.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34026,Apartment,10138.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34027,Apartment,10138.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
34028,House,102073.5,entire_home,18,0,1,0,0,0,0,0,0,0,0,Brazil
34029,Apartment,25501.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34030,Apartment,5832.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34031,Apartment,6750.0,entire_home,11,0,1,0,0,0,0,0,0,0,0,Brazil
34032,Apartment,2727.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34033,Apartment,1701.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34034,Apartment,3348.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34035,Apartment,6750.0,entire_home,11,0,1,0,0,0,0,0,0,0,0,Brazil
34036,Apartment,7087.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34037,House,3402.0,entire_home,8,0,0,0,0,0,0,0,0,0,1,Brazil
34038,Apartment,850.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34039,Apartment,4023.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34040,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34041,Apartment,2727.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34042,Apartment,2443.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34043,Apartment,40527.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
34044,House,1863.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
34045,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34046,Apartment,24313.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
34047,Apartment,958.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34048,Apartment,1876.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34049,House,1755.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34050,Apartment,2268.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34051,Apartment,2943.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34052,Apartment,50611.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34053,Apartment,1309.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34054,Apartment,2160.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34055,House,89262.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
34056,Apartment,3793.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34057,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34058,Apartment,89262.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34059,Apartment,3793.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34060,Apartment,1080.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34061,Apartment,904.5,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
34062,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34063,House,20236.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
34064,House,106434.0,entire_home,24,0,1,0,0,0,0,0,0,0,0,Brazil
34065,House,13486.5,entire_home,14,0,1,0,0,0,0,0,0,0,0,Brazil
34066,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34067,House,1363.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34068,Apartment,7533.0,entire_home,13,0,0,0,0,0,0,0,0,0,0,Brazil
34069,Apartment,2727.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34070,Apartment,2160.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34071,Apartment,6061.5,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34072,Apartment,12474.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34073,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,1,0,Brazil
34074,Apartment,3793.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34075,Apartment,2443.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34076,Apartment,675.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34077,Apartment,675.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34078,Apartment,9463.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34079,Apartment,5265.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34080,Apartment,2443.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34081,House,675.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34082,Apartment,4698.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34083,Apartment,4023.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
34084,House,202500.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
34085,Apartment,238045.5,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
34086,Apartment,4023.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34087,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34088,Apartment,8505.0,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
34089,Apartment,62518.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34090,Apartment,74412.0,entire_home,13,0,0,0,0,0,0,0,0,0,0,Brazil
34091,House,1080.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
34092,House,4023.0,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
34093,Apartment,2214.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34094,Apartment,2214.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34095,Apartment,1525.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34096,Apartment,1525.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34097,Apartment,1525.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34098,Apartment,4819.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34099,Apartment,1363.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34100,Apartment,1876.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34101,Apartment,742.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34102,Apartment,1026.0,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
34103,Apartment,1984.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34104,House,20236.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
34105,Apartment,18643.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34106,Apartment,2551.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34107,Apartment,2781.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34108,House,33723.0,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
34109,Apartment,4536.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34110,Apartment,9072.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
34111,Apartment,2038.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34112,Apartment,2038.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34113,Apartment,10827.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34114,Apartment,1309.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34115,Homestay,796.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34116,Apartment,1363.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34117,Apartment,1417.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34118,Apartment,2443.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34119,Apartment,9301.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
34120,House,958.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34121,Apartment,1984.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34122,Apartment,5440.5,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
34123,Apartment,1647.0,entire_home,4,0,0,0,0,0,0,0,0,0,1,Brazil
34124,Homestay,9126.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34125,Apartment,2727.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34126,Apartment,796.5,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
34127,Apartment,3118.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34128,Apartment,4482.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34129,Apartment,2038.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34130,Apartment,1026.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34131,Apartment,6061.5,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
34132,Apartment,1647.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34133,House,46588.5,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
34134,Apartment,8100.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34135,Apartment,675.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34136,House,10827.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
34137,Apartment,1080.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34138,House,1309.5,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
34139,Apartment,6061.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34140,Apartment,6061.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34141,Apartment,5670.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34142,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34143,Apartment,4306.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34144,Apartment,21883.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34145,Apartment,1647.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34146,Apartment,2659.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34147,Apartment,2268.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34148,Apartment,6061.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34149,Apartment,2943.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34150,Apartment,3915.0,entire_home,7,0,1,0,0,0,0,0,0,0,0,Brazil
34151,Apartment,2551.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34152,Apartment,958.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34153,Apartment,2727.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34154,Apartment,4077.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34155,Villa,37800.0,entire_home,16,0,0,0,0,0,0,0,0,0,0,Brazil
34156,Apartment,3510.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34157,Apartment,10827.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34158,Apartment,3739.5,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34159,House,130923.0,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
34160,Apartment,4023.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34161,Apartment,2551.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34162,House,21600.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34163,Apartment,2038.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34164,Apartment,1188.0,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34165,Apartment,6750.0,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34166,Apartment,1471.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34167,Apartment,1755.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34168,Apartment,3402.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34169,Apartment,3402.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34170,Homestay,2659.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34171,Apartment,5386.5,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34172,Apartment,4023.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34173,Apartment,796.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34174,Apartment,5157.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34175,Apartment,4023.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34176,Apartment,2889.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34177,Apartment,2551.5,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34178,Apartment,3402.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34179,Apartment,3402.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34180,Apartment,16213.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34181,Apartment,4023.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34182,Apartment,5386.5,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34183,Apartment,1188.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
34184,Apartment,4023.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34185,Apartment,4023.0,entire_home,5,0,1,0,0,0,0,0,0,0,0,Brazil
34186,Apartment,1188.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34187,Apartment,13891.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34188,Apartment,4927.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34189,Apartment,1930.5,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34190,Apartment,6061.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34191,Apartment,1647.0,room,2,1,1,0,0,0,0,0,0,0,0,Brazil
34192,Apartment,4482.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34193,Apartment,1647.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34194,Apartment,3402.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34195,Apartment,2727.0,entire_home,3,0,1,0,0,0,0,0,0,0,0,Brazil
34196,Apartment,2727.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34197,Apartment,26973.0,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
34198,House,89262.0,entire_home,14,0,0,0,0,0,0,0,0,0,0,Brazil
34199,House,5386.5,entire_home,6,0,0,0,0,0,0,0,0,0,0,Brazil
34200,Apartment,3631.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34201,House,208278.0,entire_home,10,0,0,0,0,0,0,0,0,0,0,Brazil
34202,House,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34203,Apartment,1026.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34204,Apartment,6750.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34205,Apartment,1188.0,room,2,0,1,0,0,0,0,0,0,0,0,Brazil
34206,Apartment,10827.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34207,Apartment,5953.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
34208,Apartment,2727.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34209,Apartment,6750.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34210,Apartment,3510.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34211,Apartment,5724.0,entire_home,12,0,0,0,0,0,0,0,0,0,0,Brazil
34212,Apartment,5386.5,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
34213,House,9747.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
34214,Apartment,4023.0,entire_home,2,0,1,0,0,0,0,0,0,0,0,Brazil
34215,Apartment,6061.5,entire_home,9,0,1,0,0,0,0,0,0,0,0,Brazil
34216,Apartment,3348.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34217,Apartment,15309.0,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34218,House,1188.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34219,Apartment,5386.5,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34220,Apartment,4698.0,entire_home,2,0,0,0,0,0,0,0,0,0,0,Brazil
34221,Apartment,10827.0,entire_home,7,0,0,0,0,0,0,0,0,0,0,Brazil
34222,Apartment,2443.5,entire_home,4,0,0,0,0,0,0,0,0,0,0,Brazil
34223,Apartment,16213.5,entire_home,6,0,1,0,0,0,0,0,0,0,0,Brazil
34224,Apartment,1188.0,room,8,0,0,0,0,0,0,0,0,0,0,Brazil
34225,Homestay,1080.0,room,3,0,0,0,0,0,0,0,0,0,0,Brazil
34226,Apartment,2943.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34227,Apartment,33723.0,entire_home,8,0,0,0,0,0,0,0,0,0,0,Brazil
34228,Apartment,1647.0,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34229,Apartment,9463.5,entire_home,8,0,1,0,0,0,0,0,0,0,0,Brazil
34230,Apartment,1593.0,room,4,0,1,0,0,0,0,0,0,0,0,Brazil
34231,Apartment,6750.0,entire_home,5,0,0,0,0,0,0,0,0,0,0,Brazil
34232,House,8100.0,room,4,0,0,0,0,0,0,0,0,0,0,Brazil
34233,Apartment,3402.0,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34234,Hotel,3226.5,room,1,0,1,0,0,0,0,0,0,0,0,Brazil
34235,Apartment,675.0,room,2,0,0,0,0,0,0,0,0,0,0,Brazil
34236,Apartment,16888.5,entire_home,4,0,1,0,0,0,0,0,0,0,0,Brazil
34237,Homestay,796.5,room,16,0,1,0,0,0,0,0,0,0,0,Brazil
34238,Apartment,796.5,room,1,0,0,0,0,0,0,0,0,0,0,Brazil
34239,House,26244.0,entire_home,12,0,1,0,0,0,0,0,0,0,0,Brazil
34240,Homestay,796.5,room,16,0,1,0,0,0,0,0,0,0,0,Brazil
34241,Apartment,1080.0,entire_home,3,0,0,0,0,0,0,0,0,0,0,Brazil
34242,Apartment,13486.5,entire_home,10,0,1,0,0,0,0,0,0,0,0,Brazil
